"Zone","ParentZone","Locality","State","Postcode","CountryCode","RemoteArea","RemoteAreaFees1","RemoteAreaFees2"
"NT3","NT3","TELEGRAPH STATION","NT","0872","AU","False","",""
"NT3","NT3","TIEYON","SA","0872","AU","False","",""
"NT3","NT3","WANNAN","WA","0872","AU","False","",""
"ASP","ASP","ALICE SPRINGS","NT","0872","AU","False","",""
"NT3","NT3","AMPILATWATJA","NT","0872","AU","False","",""
"NT3","NT3","ANATYE","NT","0872","AU","False","",""
"NT3","NT3","ANMATJERE","NT","0872","AU","False","",""
"NT3","NT3","BURT PLAIN","NT","0872","AU","False","",""
"NT3","NT3","CHILLA WELL","NT","0872","AU","False","",""
"NT3","NT3","COSTELLO","NT","0872","AU","False","",""
"NT3","NT3","DAVENPORT","NT","0872","AU","False","",""
"NT3","NT3","ENGAWALA","NT","0872","AU","False","",""
"NT3","NT3","GHAN","NT","0872","AU","False","",""
"NT3","NT3","HALE","NT","0872","AU","False","",""
"NT3","NT3","HART","NT","0872","AU","False","",""
"NT3","NT3","HART RANGE","NT","0872","AU","False","",""
"NT3","NT3","HUGH","NT","0872","AU","False","",""
"NT3","NT3","IMANPA","NT","0872","AU","False","",""
"NT3","NT3","ININTI STORE","NT","0872","AU","False","",""
"NT3","NT3","KUNPARRKA","NT","0872","AU","False","",""
"NT3","NT3","LAKE MACKAY","NT","0872","AU","False","",""
"NT3","NT3","LARAMBA","NT","0872","AU","False","",""
"NT3","NT3","MEREENIE","NT","0872","AU","False","",""
"NT3","NT3","MOUNT ZEIL","NT","0872","AU","False","",""
"NT3","NT3","MUTITJULU","NT","0872","AU","False","",""
"NT3","NT3","NAMATJIRA","NT","0872","AU","False","",""
"NT3","NT3","NYIRRIPI","NT","0872","AU","False","",""
"NT3","NT3","PETERMANN","NT","0872","AU","False","",""
"NT3","NT3","SANDOVER","NT","0872","AU","False","",""
"NT3","NT3","SIMPSON","NT","0872","AU","False","",""
"NT3","NT3","TANAMI","NT","0872","AU","False","",""
"NT3","NT3","TARA","NT","0872","AU","False","",""
"NT3","NT3","TITJIKALA","NT","0872","AU","False","",""
"NT3","NT3","WUTUNUGURRA","NT","0872","AU","False","",""
"NT3","NT3","WILLOWRA","NT","0872","AU","False","",""
"NT3","NT3","WILORA","NT","0872","AU","False","",""
"NT3","NT3","WINGELLINA","NT","0872","AU","False","",""
"NT3","NT3","YUELAMU","NT","0872","AU","False","",""
"NT3","NT3","YUENDUMU","NT","0872","AU","False","",""
"NT3","NT3","YULARA","NT","0872","AU","False","",""
"NT3","NT3","AHERRENGE","NT","0872","AU","False","",""
"NT3","NT3","ALI CURUNG","NT","0872","AU","False","",""
"NT3","NT3","AMATA","NT","0872","AU","False","",""
"NT3","NT3","AMOONGUNA","NT","0872","AU","False","",""
"NT3","NT3","ANTEWENEGERRDE","NT","0872","AU","False","",""
"NT3","NT3","AREYONGA","NT","0872","AU","False","",""
"NT3","NT3","ATITJERE","NT","0872","AU","False","",""
"NT3","NT3","AYERS ROCK","NT","0872","AU","False","",""
"NT3","NT3","BARROW CREEK","NT","0872","AU","False","",""
"NT3","NT3","CANTEEN CREEK","NT","0872","AU","False","",""
"NT3","NT3","DOCKER RIVER","NT","0872","AU","False","",""
"NT3","NT3","ERLDUNDA","NT","0872","AU","False","",""
"NT3","NT3","FINKE","NT","0872","AU","False","",""
"NT3","NT3","HAASTS BLUFF","NT","0872","AU","False","",""
"NT3","NT3","HERMANNSBURG","NT","0872","AU","False","",""
"NT3","NT3","JAY CREEK","NT","0872","AU","False","",""
"NT3","NT3","KALTUKATJARA","NT","0872","AU","False","",""
"NT3","NT3","KINTORE","NT","0872","AU","False","",""
"NT3","NT3","KIWIRRKURRA","NT","0872","AU","False","",""
"NT3","NT3","KULGERA","NT","0872","AU","False","",""
"NT3","NT3","MOUNT LIEBIG","NT","0872","AU","False","",""
"NT3","NT3","MULGA BORE","NT","0872","AU","False","",""
"NT3","NT3","MURPUTJA HOMELANDS","NT","0872","AU","False","",""
"NT3","NT3","NYAPARI","NT","0872","AU","False","",""
"NT3","NT3","PAPUNYA","NT","0872","AU","False","",""
"NT3","NT3","PATJARR","NT","0872","AU","False","",""
"NT3","NT3","PITJANTJATJARA HOMELANDS","NT","0872","AU","False","",""
"NT3","NT3","SANTA TERESA","NT","0872","AU","False","",""
"NT3","NT3","THANGKENHARENGE","NT","0872","AU","False","",""
"NT3","NT3","TI TREE","NT","0872","AU","False","",""
"NT3","NT3","TJIRRKARLI","NT","0872","AU","False","",""
"NT3","NT3","TJUKURLA","NT","0872","AU","False","",""
"NT3","NT3","ULURU","NT","0872","AU","False","",""
"NT3","NT3","UMPANGARA","NT","0872","AU","False","",""
"NT3","NT3","URAPUNTJA","NT","0872","AU","False","",""
"NT3","NT3","WALLACE ROCKHOLE","NT","0872","AU","False","",""
"NT3","NT3","WANARN","NT","0872","AU","False","",""
"NT3","NT3","ERNABELLA","SA","0872","AU","False","",""
"NT3","NT3","FREGON","SA","0872","AU","False","",""
"NT3","NT3","INDULKANA","SA","0872","AU","False","",""
"NT3","NT3","MIMILI","SA","0872","AU","False","",""
"NT3","NT3","GIBSON DESERT NORTH","WA","0872","AU","False","",""
"NT3","NT3","GIBSON DESERT SOUTH","WA","0872","AU","False","",""
"NT3","NT3","NGAANYATJARRA-GILES","WA","0872","AU","False","",""
"NT3","NT3","IRLPME","NT","0874","AU","False","",""
"NT3","NT3","MOUNT JOHNS","NT","0874","AU","False","",""
"NT3","NT3","UNDOOLYA","NT","0874","AU","False","",""
"NT3","NT3","FLYNN","NT","0875","AU","False","",""
"NT3","NT3","LARAPINTA","NT","0875","AU","False","",""
"NT2","NT2","GUNYANGARA","NT","0880","AU","False","",""
"NT2","NT2","GAPUWIYAK","NT","0880","AU","False","",""
"NT2","NT2","NHULUNBUY","NT","0880","AU","False","",""
"NT2","NT2","YIRRKALA","NT","0880","AU","False","",""
"NT2","NT2","GOVE","NT","0880","AU","False","",""
"NT2","NT2","NHULUNBUY","NT","0881","AU","False","",""
"NT4","NT4","ALYANGULA","NT","0885","AU","False","",""
"NT2","NT2","JABIRU","NT","0886","AU","False","",""
"N01","N01","FRENCHS FOREST","NSW","1640","AU","False","",""
"N01","N01","BARANGAROO","NSW","2000","AU","False","",""
"N01","N01","CIRCULAR QUAY ","NSW","2000","AU","False","",""
"N01","N01","WALSH BAY ","NSW","2000","AU","False","",""
"N01","N01","DARLING HARBOUR","NSW","2000","AU","False","",""
"N01","N01","DAWES POINT","NSW","2000","AU","False","",""
"N01","N01","HAYMARKET","NSW","2000","AU","False","",""
"N01","N01","MILLERS POINT","NSW","2000","AU","False","",""
"N01","N01","PARLIAMENT HOUSE","NSW","2000","AU","False","",""
"N01","N01","SYDNEY","NSW","2000","AU","False","",""
"N01","N01","SYDNEY SOUTH","NSW","2000","AU","False","",""
"N01","N01","THE ROCKS","NSW","2000","AU","False","",""
"N01","N01","SYDNEY","NSW","2001","AU","False","",""
"N01","N01","WORLD SQUARE","NSW","2002","AU","False","",""
